word,tag
"Dumneata ești... un idealist ultraeterat, care pretinzi că în literatură omenirea să pășească... pe iarbă smălțată cu flori.",hi
"CĂLINESCU, C. O.",abbr
- Pronuntat:,form
-tra-e-,hi
- Pl.:,form
"ultraeterați,-te.",hi
-,form
Ultra-+ eterat.,hi
ULTRAFILTRARE,orth
s. f.,gramGrp
s. f.,MorfDef
Filtrare prin intermediul ultrafiltrului.,RegDef
Ultra-filtrarea se face sub presiune.,hi
- Scris și:,form
ultra-filtrare,hi
- Pl.:,form
ultrafiltrări,hi
-,form
Ultra- + filtrare,hi
ultrafiltration,hi
ULTRAFILTRU,orth
s. n.,gramGrp
s. n.,MorfDef
Aparat de filtrare prevăzut cu o membrană care reține particulele coloidale și suspensiile foarte fine.,RegDef
De mare ajutor pentru studiul soluțiilor colidale au fost... ultra-filtrele.,hi
- Scris și:,form
ultra-filtru,hi
- Pl.:,form
ultrafiltre,hi
- Din fr.,form
ultra-filtre,hi
Ultrafilter,hi
"ULTRAFIN, -Ă",orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
Extrem de fin.,RegDef
"Era o ploaie De o calitate rară, vă spun, Fină, ultrafină, De o rară transparență,... De un imens rafinament.",hi
- Pl.:,form
"ultrafini, -e",hi
-,form
Ultra- + fin,hi
ULTRAGE,orth
vb. III,gramGrp
vb. III,MorfDef
v. ultragia.,RegDef
ULTRAGIA,orth
vb. I,gramGrp
"rendition=""simple:spaced"">Tranz.",usg
vb. I,MorfDef
"A jigni, a insulta, a ofensa, a leza.",RegDef
Colonia a fost ultragiată prin urecheala administrată unui membru al ei.,hi
"KLOPȘTOCK, F.",abbr
(Glumeț),usg
Cu adevărat ultragiasem specia și rănisem sensibilitatea acestor drăguțe vietăți fragile.,hi
"BOTTA, S.",abbr
"(Complementul indică sentimente, atitudini etc.)",usg
Blasfemata lor desfătare ultrage... amorul.,hi
"PÂCLEANU, I.",abbr
Îi ultragia suferința.,hi
"G. M. ZAMFIRESCU, M. D.",abbr
"Tinerețea mea, ultragiată astfel, scrâșnea din toate încheieturile.",hi
"CIPRIAN, S.",abbr
Poetul sensibilității ultragiate la maximum.,hi
"ROMÂNIA LITERARĂ, 1984, nr. 2",abbr
"(Complementul indică principii, reguli)",usg
"A săvârși o abatere, a contraveni.",RegDef
Parchetul din Iași nu așteptase ordinul șefului său ierarhic pentru a pune sub acuzare pe îndrăznețul scriitor care cutezase să ultragieze așa-zisa morală publică.,hi
S. C. ȘT. (IAȘI),abbr
(Fig.),hi
A ultragia arta.,hi
SCRIBAN D.,abbr
(Dr.),usg
A comite un ultraj (2).,RegDef
"Domnule grefier, acest individ m-a ultragiat în exercițiul funcțiunii.",hi
"REBREANU, NUV. 168",abbr
Ultrajul se pedepsește... în funcție de urmările faptei asupra integrității corporale sau vieții funcționarului ultragiat.,hi
SCRIBAN D.,abbr
- Pronunțat:,form
-gi-a,hi
- Prez. ind.:,form
ultragiez,hi
- Și: (învechit),form
ultraja,hi
ultrage,hi
- Din,form
ultragiu,hi
outrager,hi
ULTRAGIARE,orth
s. f.,gramGrp
s. f.,MorfDef
v. ultragiere.,RegDef
"ULTRAGIAT, -Ă",orth
adj.,gramGrp
adj.,MorfDef
"Care a suferit un ultraj; jignit, insultat, ofensat, lezat.",RegDef
"Dacă bietul tânăr avea a face cu o muiere măritată, treaba devenea mai serioasă, pentru că răsplata depindea mult de brasla la care aparținea bărbatul ultragiat.",hi
"GHICA, S.",abbr
"Nici viclenia monarhului ultragiat, nici amenințarea cu moartea nu clintiră sublima încăpățânare a călugărului.",hi
"EFTIMIU, N.",abbr
Eu am crezut că e vorba de-o glumă. (Ultragiat:) Altminteri nici nu mă pretam.,hi
"MUȘATESCU, T.",abbr
Ultragiatul colonel își reveni din furia lui.,hi
"PREDA, DELIR.",abbr
"Se angajează să-l scape de furia celor trei vajnici urmăritori: soțul ultragiat, amantul înșelat și ipistatul nelipsit de la post.",hi
"CIOCULESCU, C.",abbr
"(Despre afectivitate, sensibilitate etc.)",usg
"Ca tine sunt și culme, și abise, Și-ți aduc un corp în zdrențe și un suflet ultragiat.",hi
"MACEDONSKI, O.",abbr
"Sufletul acesta strivit, ultragiat, o diviniza pe Maro.",hi
"G. M. ZAMFIRESCU, M. D.",abbr
"Când Petru Maior îl combătea pe Kopitar sau Hasdeu pe Cihac, o făcea și cu intuiția ce ți-o dă sufletul ultragiat.",hi
"CIPRIAN, S.",abbr
Poetul sensibilității ultragiate la maximum.,hi
"PUȘCARIU, D. V.",abbr
Monștrii au [la Shakespeare] un suflet ultragiat.,hi
"În poezia lui... vorbește, aparent în dodii, o sensibilitate ultragială.",hi
ROMÂNIA LITERARĂ 1985,abbr
- Pronunțat:,form
-gi-at,hi
- Pl.: (învechit),form
"ultragiați, -te",hi
- Și.: (învechit),form
"ultragiat, -ă",hi
- V.,form
ultragia,hi
ULTRAGIERE,orth
s. f.,gramGrp
s. f.,MorfDef
Acțiunea de a,RegDef
ultragia,hi
- Pronunțat:,form
-gi-e,hi
- Pl.:,form
ultragieri,hi
- Și: (învechit),form
ultragiare,hi
- V.,form
ultragia,hi
ULTRAGIU,orth
s. n.,gramGrp
s. n.,MorfDef
v.,RegDef
ultraj,hi
"ULTRAGROTESC, -Ă",orth
adj.,gramGrp
adj.,MorfDef
"Din cale afară de grotesc, peste măsură de grotesc, de un grotesc exagerat.",RegDef
"Pelicula este suprasaturată de tipuri care pe ecran ne par ultragrotești, jucate fără nici un simț al măsurii.",hi
- Pl.:,form
ultragrotești,hi
-,form
Ultra- + grotesc,hi
"ULTRAHOMAGIAL, -Ă",orth
adj.,gramGrp
adj.,MorfDef
v.,RegDef
ultraomagial,hi
ULTRAISM,orth
s. n.,gramGrp
s. n.,MorfDef
(Rar),usg
Atitudine caracterizată prin idei sau concepții exagerate; extremism.,RegDef
- Din. germ.,form
Ultraismus,hi
"ULTRAIST, -Ă",orth
"adj., s. m. și f.",gramGrp
(Ieșit din uz),usg
"adj., s. m. și f.",MorfDef
Care depășeste limitele normale; exagerat; extremist.,RegDef
Germanii francezi sânt francezi ultraiști.,hi
Unele comune... representate la comitet prin 4-6 inși din una și aceeași familie aristocratică sau prin alți inși cunoscuți de patrioți ultraiști.,hi
FM (1861),abbr
Ei samănă a fi nutrit... niște simțăminte religioase ultraiste.,hi
"SBIERA, F. S.",abbr
Adept al unor idei sau convingeri extreminte.,RegDef
- Pl.:,form
ultraiști,hi
- De la,form
ultraism,hi
ULTRAJ,orth
s. n.,gramGrp
s. n.,MorfDef
"Jignire, ofensă gravă, amenințare ori act de violență împotriva cuiva.",RegDef
Era mânat să-mparță ultrajul și durerea.,hi
"HELIADE, O.",abbr
"În viața noastră dăm peste minute Ce nu se pot șterge zeci și mii de ani, Fie suvenire de plăceri trecute, Fie și ultrage de crudeli tirani.",hi
"MUREȘANU, P.",abbr
Acest nou ultragiu aruncat în față-mi cu ata asprime făcu să dispară din inima mea ultima speranță de amor.,hi
"FILIMON, O.",abbr
"Ea-mi este încredințată, n-am să dau altuia cont decât numai tutorului ei; așadar, domnule, du-te să faci altora ultrajele dumitale: ceea ce se face aci nu caută spre dumneata.",hi
"BARONZI, M.",abbr
Uit o viață amărâtă de ultragii sângeroase.,hi
"MACEDONSKI, O.",abbr
La bază e...aceeași revoltă împotriva unei vieți de „ultragii”.,hi
"LOVINESCU, S.",abbr
"rendition=""simple:spaced"">Fig.",usg
Ultragiul anilor.,hi
"SCRIBAN, D.",abbr
"Părul albise, frumoasele mâini pe care citirăm nescrisele ode păleau și ele. Ultragele timpului.",hi
"BOTTA, S.",abbr
"Act, atitudine contrară unor principii, unor reguli. Ultragiul moralei.",RegDef
Ultragiul anilor.,hi
"SCRIBAN, D.",abbr
"rendition=""simple:spaced"">Fig.",usg
Ultragiul artei.,hi
"SCRIBAN, D.",abbr
"Ultraj contra bunelor (sau, rar, la bunele) moravuri = infracțiune care constă în săvârșirea în public a unor acte ori gesturi, în folosirea de cuvinte, expresii sau în orice manifestări prin care s-ar aduce atingere bunelor moravuri.",RegDef
(Dr.),usg
"Infracțiune constând în insultă, calomnie, amenințare sau act de violență împotriva unui representant al autorității publice aflat în exercițiul funcțiunii.",RegDef
"Am fi putut... să facem proces verbal de ultragiu adus guvernului și nouă, ca agenți ai forței publice.",hi
"CARAGIALE, O.",abbr
Herdelea a primit citație de la tribunal în procesul ce-l pornise judecătorul pentru ultragiu.,hi
"REBREANU, I.",abbr
"Să-i torni, domnule taxator, un proces-verbal drastic de ultragiu adus în exercițiul funcțiunii.",hi
"BART, S. M.",abbr
Sunt nevoit să-i dresez acestui cetățean actele pentru ultraj.,hi
V. ROM. septembtie 1970,abbr
- Pl.:,form
ultraje.,hi
- Și: (învechit),form
ultragiu,hi
ultrage,hi
- Din it.,form
oltraggio,hi
outrage,hi
ULTRAJA,orth
vb. I,gramGrp
vb. I,MorfDef
v. ultragia,RegDef
ULTRAJARE,orth
s. f.,gramGrp
s. f.,MorfDef
v. ultragiere,RegDef
"ULTRAJAT, -Ă",orth
adj.,gramGrp
adj.,MorfDef
v. ultragiat,RegDef
"ULTRALEAL, -Ă",orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
Extrem de loial.,RegDef
Se simțeau foarte jenați oricând răsuna în adunări câte o cuvântare mai liberală și nu de tot ultraleală.,hi
"BARIȚIU, P. A.",abbr
- Pronunțat:,form
-le-al,hi
- Pl.:,form
"ultraleali, -e",hi
-,form
Ultra- + leal,hi
"ULTRALEAL, -Ă",orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
Extrem de loial.,RegDef
Se simțeau foarte jenați oricând răsuna în adunări câte o cuvântare mai liberală și nu de tot ultraleală.,hi
"BARIȚIU, P. A.",abbr
- Pronunțat:,form
-le-al,hi
- Pl.:,form
"ultraleali, -e",hi
-,form
Ultra- + leal,hi
"ULTRALIBERAL, -Ă",orth
adj.,gramGrp
"adj., s. m. și f.",MorfDef
(Persoană),usg
"care manifestă o atitudine liberală exagerată, care duce liberalismul la extrem.",RegDef
- Scris și:,form
ultra-liberal,hi
- Pl.:,form
"ultraliberali, -e",hi
-,form
Ultra- + liberal,hi
ultra-libéral,hi
ULTRALIBERALISM,orth
s. n.,gramGrp
s. n..,MorfDef
(Rar),usg
Liberalism exagerat.,RegDef
- Scris și:,form
ultra-liberalism,hi
-,form
Ultra- + liberalism,hi
ultra-libéralisme,hi
"ULTRALUXOS, -OASĂ",orth
adj.,gramGrp
adj.,MorfDef
De un lux exagerat.,RegDef
Eroina a dus o existență ultraluxoasă și extravagantă.,hi
V. ROM. iulie 1961,abbr
- Pl.:,form
"ultraluxoși, -oase",hi
-,form
Ultra- + luxos,hi
"ULTRAMARIN, -Ă",orth
"s. n., adj.",gramGrp
s. n.,MorfDef
Albastru.,RegDef
"Această pulbere fiind... ceața sufletelor călătoare, cu care gâzele se ciocnesc în zborul lor spre haosul ultramarin.",hi
"ARGHEZI, C. J.",abbr
"Mări de fosfor, cer ultramarin.",hi
"BENIUC, C. P.",abbr
"(Adverbial, indicând o nuanță)",usg
Chilimurile oltenești cu câmpurile lor ultra-marin albastre sau roșii închise.,hi
"BLAGA, T. VAL.",abbr
- Scris și:,form
ultra-marin,hi
- Pl.: (2),form
"ultramarini, -e",hi
- Și: (regional),form
ultramarină,hi
ultrămărie,hi
- Din germ.,form
Ultramarin,hi
-,form
Ultrămărie,hi
"ULTRAMARIN, -Ă",orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
Care vine sau care este adus de peste mare; transmarin.,RegDef
"Li se zicea și mărfuri transmarine sau ultra-marine, care arată... că sunt aduse de peste mări.",hi
"N. A. BOGDAN, C. M.",abbr
- Scris și:,form
ultra-marin,hi
- Pl.:,form
"ultramarini, -e",hi
-,form
Ultra- + marin,hi
outremer,hi
ULTRAMARINĂ,orth
s. f.,gramGrp
s. f.,MorfDef
v. ultramarin,RegDef
"ULTRAMATERIAL, -Ă",orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
Care e foarte strâns legat de problemele materiale.,RegDef
"Voi, sătenii, ... sânteți bieți necăjiți cu câștigul pâinii de toate zilele; de nevoie caută să duceți o viață cu totul materială, ba ultramaterială.",hi
"CODRU-DRĂGUȘANU, C.",abbr
- Pronunțat:,form
-ri-al,hi
- Pl.:,form
"ultramateriali, -e",hi
-,form
Ultra- + material,hi
ULTRAMICROANALIZĂ,orth
s. f.,gramGrp
s. f.,MorfDef
Ramură a microanalizei care se ocupă cu identificarea și cu dozarea substanțelor în cantități de ordinul microgramelor.,RegDef
- Pronunțat:,form
-cro-a-,hi
- Din germ.,form
Ultramikroanalyse,hi
ULTRAMICROCHIMIE,orth
s. f.,gramGrp
s. f.,MorfDef
Ramură a chimiei care se ocupă cu relațiile chimice și cu procedeele de analiză în care intervin substanțe în cantități foarte mici.,RegDef
- Din fr.,form
ultramicrochimie,hi
ULTRAMICRON,orth
s. m.,gramGrp
s. m.,MorfDef
"Particulă colidală mai mică decât o zecime de micron, care poate fi văzută numai cu ultramicroscopul.",RegDef
- Pl.:,form
ultramicroni,hi
- Din fr.,form
ultramicron,hi
ULTRAMICROSCOP,orth
s. n.,gramGrp
s. n.,MorfDef
"Microscop foarte puternic, utilizat pentru observarea obiectelor ale căror dimensiuni sunt sub limita de separare a microscopului obisnuit.",RegDef
La ultramicroscop celula vie se prezintă ca... o masă de granulațiuni coloidale.,hi
"MARINESCU, P. A.",abbr
La ultra-microscop luminarea se face lateral.,hi
"MACAROVICI, CH.",abbr
"Actualele microorganisme, vizibile numai la ultramicroscop.",hi
"ARGHEZI, S.",abbr
Ultramicroscop electronic = microscop electronic cu mărire unghiulară și cu putere de separare superioare unui tip obișnuit.,RegDef
- Scris și:,form
ultra-microscop,hi
- Pl.:,form
ultramicroscoape,hi
- Din fr.,form
ultramicroscope,hi
Ultramikroscop,hi
"ULTRAMICROSCOPIC, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Care se poate vedea numai cu ultramicroscopul.,RegDef
Care se execută cu ultramicroscopul.,RegDef
Studiul ultramicroscopic al digestiunii pepsice în mediul acid.,hi
"MARINESCU, P. A.",abbr
Examenul microscopic și ultramicroscopic al celulei nervoase.,hi
"MARINESCU, P. A.",abbr
- Pl.:,form
"ultramicroscopici, -ce",hi
- Din fr.,form
ultramicroscopique,hi
ULTRAMICROSCOPIE,orth
s. f.,gramGrp
s. f.,MorfDef
"Metodă de cercetare a obiectelor extrem de mici (microbi, bacterii, virusuri etc.), cu ajutorul ultramicroscopului.",RegDef
- Din fr.,form
ultramicroscopie,hi
"ULTRAMODERN, -Ă",orth
adj.,gramGrp
adj.,MorfDef
"Foarte modern, de un modernism exagerat; ultramodernist.",RegDef
Ne îndreptăm privirea la mișcarea ultramodernă de aiurea și de la noi.,hi
"NAUM, IST. ART.",abbr
"Publicul consumator se poate distra cu numere sensaționale dintre cele mai alese. O dansatoare în stil ultra modern, - un diseur neamț..., - doi gimnaști.",hi
"SADOVEANU, O.",abbr
"Tinerii artiști îl copiază de zor pe Poussin, dezvelind de sub solemnitățile compozițiilor lui structuri ultramoderne.",hi
CONTEMP. 1969,abbr
Lemnul secular se învecinează cu aliajul ultramodern.,hi
V. ROM. 1970,abbr
Scurtă blană ultramodernă.,hi
L. ROM. 1987,abbr
- Scris și.:,form
ultra-modern,hi
- Pl.:,form
"ultramoderni, -e",hi
- Din fr.,form
ultramoderne,hi
"ULTRAMODERNIST, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Ultramodern.,RegDef
Își trăsese hainele ultra-moderniste... de-a dreptul peste costumul de baie.,hi
"CĂLINESCU, C. N.",abbr
Pentru o fată așa de sportivă ca ea trebuie un interior ultra-modernist.,hi
"CĂLINESCU, C. N.",abbr
Să revenim la estetica ultramodernistă.,hi
T decembrie 1964,abbr
- Scris și:,form
ultra-modernist,hi
- Pl.:,form
"ultramoderniști, -ste",hi
-,form
Ultra- + modernist,hi
"ULTRAMONTAN, -Ă",orth
"adj., s. m. și f.",gramGrp
"adj., s. m. și f.",MorfDef
"Care se referă la ultramontanism, care ține de ultramontanism.",RegDef
Ce feliu de dorințe pie (evlavioase) au germanii ultramontani este cunoscut.,hi
BUCOVINA (1850),abbr
Partida ultramontană... nu voia să auză de libertatea religioasă a celorlalte confesiuni.,hi
"BARIȚIU, P. A.",abbr
Se aflau... canoniști ieșiți din așa-numita școală ultramontană.,hi
"BARIȚIU, P. A.",abbr
"Ei samănă să fi nutrit... niște sânțăminte religioase ultraiste, așa-numite ultramontane.",hi
"SBIERA, F. S.",abbr
Partizan al ultramontanismului.,RegDef
De dincolo de munți; (rar) ultramuntean.,RegDef
Locuitor de dincolo de munți.,RegDef
Nu era un străin acel ultramontan adus în văile luminate de soare ale Italiei pentru altceva decât pentru o faptă de cucerire.,hi
"IORGA, P. A.",abbr
- Pl.:,form
"ultramontani, -e",hi
- Din fr.,form
ultramontain,hi
outrager,hi
ULTRAMONTANISM,orth
s. n.,gramGrp
(În opoziție cu,usg
galicanism,hi
s. n.,MorfDef
"Curent în cadrul catolicismului, care susține infailibilitatea și autoritatea absolută a papei și primordialitatea Bisericii catolice.",RegDef
- Din fr.,form
ultramontanisme,hi
"ULTRAMUNTEAN, -Ă",orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
Ultramontan (3).,RegDef
"Ducele Toscanei... nu mai este decât o păpușe încoronată; puterea este în mâna streinului ultramuntean, care suge sângele sărmanei noastre patrie.",hi
"FILIMON, O.",abbr
- Pl.:,form
"ultramunteni, -e",hi
-,form
Ultra- + muntean,hi
ultramontain,hi
"ULTRANAȚIONALIST, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Caracterizat prin naționalism exagerat.,RegDef
"Am dat un anunț, repetat din două în două zile, la o gazetă ultranaționalistă.",hi
"EFTIMIU, N.",abbr
- Pronunțat:,form
-ți-o,hi
- Pl.:,form
"ultranaționaliști, -ste",hi
-,form
Ultra- + naționalist,hi
"ULTRAOCCIDENTAL, -Ă",orth
adj.,gramGrp
adj.,MorfDef
"Cu foarte pronunțat caracter, aspect etc. occidental.",RegDef
- Pronunțat:,form
-tra-oc-,hi
- Pl.:,form
"ultraoccidentali, -e",hi
-,form
Ultra- + occidental,hi
"ULTRAOMAGIAL, -Ă",orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
Care are caracter de omagiu exagerat.,RegDef
Se simțeau foarte jenați oricând răsuna în adunări câte o cuvântare mai liberală și nu de tot ultraleală și ultrahomagială.,hi
"BARIȚIU, P. A.",abbr
- Pronunțat:,form
-tra-o-ma-gi-al,hi
- Pl.:,form
"ultraomagiali, -e",hi
- Și:,form
"ultrahomagial, -ă",hi
-,form
Ultra- + omagial,hi
"ULTRAOPTIMIST, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Extrem de optimist.,RegDef
(Substantivat),usg
"Dacă un lucru are același aspect pentru un ultra-pesimist și pentru un ultra-optimist, este cea mai sigură dovadă despre veritatea aspectului.",hi
HEM,abbr
- Scris și:,form
ultra-optimist,hi
- Pronunțat:,form
-tra-op-,hi
- Pronunțat:,form
-tra-op-,hi
- Pl.:,form
"ultraoptimiști, -ste",hi
-,form
Ultra- + optimist,hi
ULTRAPAS,orth
s. m.,gramGrp
s. m.,MorfDef
Masă plastică preparată din melamină.,RegDef
- Din germ.,form
Ultrapas,hi
"ULTRAPESIMIST, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Extrem de pesimist.,RegDef
(Substantivat),usg
Un ultra-pesimist și... un ultra-optimist.,hi
HEM,abbr
- Scris și:,form
ultra-pesimist,hi
- Pl.:,form
"ultrapesimiști, -ste",hi
-,form
Ultra- + pesimist,hi
ULTRAPORȚELAN,orth
s. n.,gramGrp
s. n.,MorfDef
Porțelan cu caracteristici superioare de izolator pentru curenți de înaltă frecvență.,RegDef
-,form
Ultra- + porțelan,hi
ULTRAPRESIUNE,orth
s. f.,gramGrp
s. f.,MorfDef
Presiune extrem de ridicată.,RegDef
Sub acțiunea ultrapresiunilor se pot realiza unele reacții chimice.,hi
"CIȘMAN, FIZ.",abbr
- Pronunțat:,form
-si-u-,hi
- Pl.:,form
ultrapresiuni,hi
- Din fr.,form
ultrapression,hi
"ULTRAPROGRESIST, -Ă",orth
adj.,gramGrp
adj.,MorfDef
(Și substantivat),usg
Care susține în mod exagerat progresul.,RegDef
Cei mai neîmpăcați inamici ai lui Verdi... erau ultraprogresiștii muzicali.,hi
"FILIMON, O.",abbr
"Mi s-a făcut imputarea că sunt foarte, că sunt prea, că sunt ultra-progresist... că voi progresul cu orice preț.",hi
"CARAGIALE, O.",abbr
- Scris și:,form
ultra-progresist,hi
- Pl.:,form
"ultraprogresiști, -ste",hi
-,form
Ultra- + progresist,hi
"ULTRARAFINAT, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Foarte rafinat.,RegDef
- Pl.:,form
"ultrarafinați, -te",hi
-,form
Ultra- + rafinat,hi
"ULTRARAPID, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Extrem de rapid.,RegDef
- Pl.:,form
"ultrarapizi, -de",hi
-,form
Ultra- + rapid,hi
ultrarapido,hi
"ULTRAREACȚIONAR, -Ă",orth
"adj., s.m. și f.",gramGrp
"adj., s.m. și f.",MorfDef
"(Persoană) cu vederi înapoiate, care se opune progresului.",RegDef
- Pronunțat:,form
-re-ac-ți-o-,hi
- Pl.:,form
"ultrareacționari, -e",hi
-,form
Ultra- + reacționar,hi
"ULTRAREGALIST, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Adept înflăcărat al regalității.,RegDef
- Pl.:,form
"ultraregaliști, -te",hi
-,form
Ultra- + regalist,hi
ultraroyaliste,hi
"ULTRARETROGRAD, -Ă",orth
"adj., s. m. și f.",gramGrp
"adj., s. m. și f.",MorfDef
(Persoană),usg
"care se opune cu înverșunare progresului, care ține cu îndărătnicie la formele și instituțiile învechite.",RegDef
Sandu Napoilă ultra-retrogradul.,hi
"ALECSANDRI, T.",abbr
"Alecsandri vrea să se manifeste persiflând pe Napoilă, pe „ultraretrogradul”.",hi
"IBRĂILEANU, SP. CR.",abbr
- Scris și:,form
ultra-retrograd,hi
- Pl.:,form
"ultraretrograzi, -de",hi
-,form
Ultra- + retrograd,hi
"ULTRAREVOLUȚIONAR, -Ă",orth
"adj., s. m. și f.",gramGrp
"adj., s. m. și f.",MorfDef
Revoluționar exagerat.,RegDef
A unelti o mișcare ultra-revoluționară (peste măsură revoluționară).,hi
CR (1831),abbr
- Scris și:,form
ultra-revoluționar,hi
- Pronunțat:,form
-ți-o-,hi
- Pl.:,form
"ultrarevoluționari, -e",hi
- Din fr.,form
ultra-révolutionnaire,hi
"ULTRAROMANTIC, -Ă",orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
De un romantism extrem.,RegDef
"Sunt școale de fantezie, ce umblă după teorii artistice, croind o limbă dramatică... pe formele școalei ultra romantice franțeze.",hi
"RUSSO, S.",abbr
- Scris și:,form
ultra romantic,hi
- Pl.:,form
"ultraromantici, -ce",hi
-,form
Ultra- + romantic,hi
ultraromantique,hi
"ULTRASCURT, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Extrem de scurt.,RegDef
"(În sintagma) Raze (sau unde, radiații) ultrascurte (și substantivat, f. pl.) = radiații electromagnetice cu lungimi de undă foarte mici, utilizate în telecomunicații, în medicină etc.",RegDef
Razele ultrascurte au un efect bactericid dovedit.,hi
"A. POP, CHIRURG.",abbr
Tratamentul cu unde... ultrascurte.,hi
"A. POP, CHIRURG.",abbr
Tratamentul se face prin raze ultrascurte.,hi
"BELEA, P. A.",abbr
- Pl.:,form
"ultrascurți, -te",hi
-,form
Ultra- + scurt,hi
Cf. fr. ultra-court,hi
"ULTRASECRET, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Foarte secret.,RegDef
- Pl.:,form
"ultrasecreți, -te",hi
-,form
Ultra- + secret,hi
ultra-sécret,hi
"ULTRASENSIBIL, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Extrem de sensibil.,RegDef
Un cântar ultrasensibil subt clopot.,hi
"ARGHEZI, S.",abbr
- Pl.:,form
"ultrasensibili, -e",hi
-,form
Ultra- + sensibil,hi
ultra-sensible,hi
"ULTRASONIC, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Referitor la ultrasunete; care se bazează pe ultrasunete; ultrasonor.,RegDef
- Pl.:,form
"ultrasonici, -ce",hi
- Din fr.,form
ultrasonique,hi
ULTRASONOGRAFIE,orth
s. f.,gramGrp
s. f.,MorfDef
Ecografie.,RegDef
-,form
ultrasonografii,hi
- Din fr.,form
ultrasonographie,hi
"ULTRASONOR, -Ă",orth
adj.,gramGrp
adj.,MorfDef
Ultrasonic.,RegDef
O astfel de lamă începe să vibreze sub influența undelor ultrasonore.,hi
"MARIAN-ȚIȚEICA, FIZ.",abbr
- Pl.:,form
"ultrasonori, -e",hi
- Din fr.,form
ultrasonore,hi
ULTRASONOTERAPIE,orth
s. f.,gramGrp
s. f.,MorfDef
Terapie bazata pe ultrasunete.,RegDef
- Din fr.,form
ultrasonotherapie.,hi
"ULTRASPECIAL,-Ă",orth
adj.,gramGrp
adj.,MorfDef
Care se deosebeste foarte mult de alte lucruri asemanatoare.,RegDef
De strictă specialitate.,RegDef
- Pronuntat:,form
-ci-al-,hi
- Pl.:,form
"ultraspeciali,-e.",hi
-,form
Ultra- + special.,hi
ULTRASTRUCTURĂ,orth
s. f.,gramGrp
s. f.,MorfDef
Dispoziție a structurilor ultramicroscopice.,RegDef
- Pl.:,form
ultrastructuri,hi
- Din fr.,form
ultrastructure,hi
ULTRASUNET,orth
s. n.,gramGrp
s. n.,MorfDef
"Vibrație a unui mediu elastic, cu frecvențe superioare sunetului, care nu poate fi percepută de urechea omului.",RegDef
Receptor pentru ultrasunete.,hi
"MARIAN-ȚIȚEICA, FIZ.",abbr
În aer... ultrasunetele se sting repede.,hi
"CIȘMAN, FIZ.",abbr
"Sonda de fund, pe bază de ultrasunet, arătând continuu pe cadran,,, adâncimea apei.",hi
"TUDORAN, O.",abbr
"Din punct de vedere fizic, ultrasunetul are exact aceeași natură ca și sunetul.",hi
