word,tag
duopole.,hi
DUOTRIODĂ,orth
s.f.,gramGrp
s.f.,MorfDef
Tub,RegDef
electronic,RegDef
care,RegDef
"conţine,",RegDef
într+un,RegDef
singur,RegDef
"înveliş,",RegDef
două,RegDef
triode,RegDef
Cf.,abbr
"M.D.ENC.,DN3,DEX2",abbr
-,form
Pronunţat:,form
du-o-trio-.,hi
duotriode.,hi
-,form
Din,form
germ.,form
Duotriode.,hi
DUOTRIODĂ,orth
s.f.,gramGrp
s.f.,MorfDef
Tub,RegDef
electronic,RegDef
care,RegDef
"conţine,",RegDef
într+un,RegDef
singur,RegDef
"înveliş,",RegDef
două,RegDef
triode,RegDef
Cf.,abbr
"M.D.ENC.,DN3,DEX2",abbr
-,form
Pronunţat:,form
du-o-trio-.,hi
duotriode.,hi
-,form
Din,form
germ.,form
Duotriode.,hi
DUP1,orth
interj.,gramGrp
interj.,MorfDef
Cuvânt,RegDef
care,RegDef
redă,RegDef
zgomotul,RegDef
făcut,RegDef
de,RegDef
un,RegDef
mers,RegDef
"apăsat,",RegDef
de,RegDef
o,RegDef
încălţăminte,RegDef
grea.,RegDef
Cf.,abbr
"RESMERIŢĂ,",abbr
"D.,",abbr
"CADE,SCRIBAN,",abbr
"D.,DEX",abbr
Cuvânt,quote
care,quote
redă,quote
zgomotul,quote
înfundat,quote
produs,quote
de,quote
o,quote
"izbitură,",quote
de,quote
o,quote
căzătură,quote
etc..,quote
Cf.,abbr
"RESMERIŢĂ,",abbr
"D.,",abbr
"CADE,SCRIBAN,",abbr
"D.,DEX",abbr
-Onomatopee.,form
DUP2,orth
s.n.,gramGrp
s.n.,MorfDef
(Regional),usg
Smoc,RegDef
de,RegDef
lână,RegDef
sau,RegDef
de,RegDef
păr,RegDef
încâlcit,RegDef
Cf.,abbr
"RESMERIŢĂ,D.,",abbr
"ŞĂINEANU,D.U,CADE",abbr
Vedea,hi
ieşind,hi
de,hi
sub,hi
bancă...nişte,hi
labe,hi
şi,hi
o,hi
coadă,hi
de,hi
"câne,o",hi
coadă,hi
plină,hi
de,hi
"dupuri,",hi
bătută,hi
de,hi
scai.,hi
"MIRONESCU,S.178,cf.",abbr
"SCRIBAN,",abbr
D.,abbr
Descântătoarea,hi
ie...un,hi
dup,hi
de,hi
"lână,",hi
neagră,hi
sau,hi
vânătă.,hi
Unde,hi
vede-un,hi
dup,hi
de,hi
lână,hi
Fuge,hi
câte-o,hi
săptâmână.,hi
ŞEZ.,abbr
"II,",abbr
215,abbr
"Morariu,",hi
meşter,hi
mare...s-o,hi
încins,hi
cu,hi
un,hi
dup,hi
de,hi
lână,hi
Ş+o,hi
luat,hi
ciocanu-n,hi
mână.,hi
ib.,abbr
"XII,",abbr
129,abbr
(În,usg
forma,usg
dub),usg
Moţ2(1)la,RegDef
cal,RegDef
Cf.,abbr
"DR.V,283",abbr
Faţă,RegDef
de,RegDef
pernă,RegDef
Cf.,abbr
LEXIC,abbr
REG.,abbr
"18,",abbr
MAT.,abbr
DIALECT.,abbr
"I,",abbr
209,abbr
Bucată,RegDef
de,RegDef
piele,RegDef
acoperită,RegDef
cu,RegDef
"păr,",RegDef
care,RegDef
se,RegDef
întrebuinţeayă,RegDef
la,RegDef
măturatul,RegDef
vetrei.,RegDef
Cf.,abbr
CADE,abbr
>-Pl.:,form
dupuri.,hi
dupi.,hi
dub.,hi
-Cf.tc.,form
Dip.,hi
düp.,hi
DUP3,orth
s.m.,gramGrp
s.m.,MorfDef
1.(Prin,usg
sud-vestul,usg
Transilv.),usg
Butuc,RegDef
Cf.,abbr
ALR,abbr
I,abbr
"984/61,",abbr
"65,",abbr
"80,",abbr
"87,",abbr
1,abbr
"988/870,",abbr
ALR,abbr
II,abbr
6,abbr
406/64,abbr
Bețișoare,RegDef
lungi,RegDef
și,RegDef
subțiri,RegDef
din,RegDef
"lemn,",RegDef
cu,RegDef
care,RegDef
copiii,RegDef
se,RegDef
"joacă,",RegDef
aruncându-le,RegDef
în,RegDef
aer,RegDef
și,RegDef
prinzându-le,RegDef
din,RegDef
zbor.,RegDef
Cf.,abbr
"DDRF,BARCIANU,ȘĂINEANU,TDRG,",abbr
"RESMERIŢĂ,D.,CADE",abbr
Se,hi
mai,hi
gioacă,hi
și,hi
în,hi
"dupi,",hi
în,hi
"țarc,",hi
cu,hi
mingea,hi
sau,hi
cu,hi
zmeii.,hi
Cf.,abbr
"ALECSANDRI,",abbr
P.,abbr
393,abbr
>-Pl.:,form
dupi.,hi
-Et.nec.,form
DUP4,orth
s.,gramGrp
n.,gramGrp
v.,gramGrp
s.,MorfDef
n.,MorfDef
v.,MorfDef
dop.,hi
DUPAC,orth
s.m.,gramGrp
s.m.,MorfDef
1.(Prin,usg
Mol.),usg
Lovitură,RegDef
dată,RegDef
cu,RegDef
pumnul,RegDef
Cf.,abbr
"EMINESCU,",abbr
"O.XV,104,DDRF,ȘĂINEANU,TDRG,RESMERIŢĂ,D.,CADE",abbr
Doar,hi
târziu.,hi
după,hi
ce-a,hi
dat,hi
câțiva,hi
dupaci,hi
în,hi
"ușă,",hi
a,hi
auzit,hi
un,hi
glas.,hi
Cf.,abbr
"POPA,v.49,cf.SCRIBAN,D.",abbr
Ți-o,hi
trânti,hi
un,hi
dupac,hi
la,hi
"fălci,",hi
de,hi
ți-or,hi
scapara,hi
ochii.,hi
Cf.,abbr
"I.CR.IV,167,cf.LEXIC",abbr
REG.,abbr
101,abbr
Bețișoare,RegDef
lungi,RegDef
și,RegDef
subțiri,RegDef
din,RegDef
"lemn,",RegDef
cu,RegDef
care,RegDef
copiii,RegDef
se,RegDef
"joacă,",RegDef
aruncându-le,RegDef
în,RegDef
aer,RegDef
și,RegDef
prinzându-le,RegDef
din,RegDef
zbor.,RegDef
Cf.,abbr
"DDRF,BARCIANU,ȘĂINEANU,TDRG,",abbr
"RESMERIŢĂ,D.,CADE",abbr
Se,hi
mai,hi
gioacă,hi
și,hi
în,hi
"dupi,",hi
în,hi
"țarc,",hi
cu,hi
mingea,hi
sau,hi
cu,hi
zmeii.,hi
Cf.,abbr
"ALECSANDRI,",abbr
P.,abbr
393,abbr
>-Pl.:,form
dupaci.,hi
-Cf.,form
dup.,hi
DISULFURĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Combinație,RegDef
organică,RegDef
conținând,RegDef
"sulf,",RegDef
cu,RegDef
structură,RegDef
"tridimensională,",RegDef
cu,RegDef
miros,RegDef
"neplăcut,",RegDef
insolubilă,RegDef
în,RegDef
apă,RegDef
și,RegDef
care,RegDef
se,RegDef
găsește,RegDef
în,RegDef
"natură,",RegDef
în,RegDef
produse,RegDef
petroliere,RegDef
și,RegDef
în,RegDef
substanțe,RegDef
organice,RegDef
vii.,RegDef
Unele,quote
disulfuri,quote
complexe,quote
...,quote
sunt,quote
eficace,quote
în,quote
reducerea,quote
coeficientului,quote
de,quote
fricțiune,quote
în,quote
uleiurile,quote
lubrifiante.,quote
"MACAROVICI,",abbr
CH.,abbr
509,abbr
[Usturoiul],quote
conține,quote
...,quote
uleiuri,quote
eterice,quote
cu,quote
miros,quote
"specific,",quote
formate,quote
din,quote
disulfură,quote
de,quote
dialil.,quote
"BUTURĂ,",abbr
EB.,abbr
"1,",abbr
244,abbr
—,form
Din,form
fr.,form
disulfure.,form
"DISULFURIC,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
Care,RegDef
ține,RegDef
de,RegDef
disulfură.,RegDef
Legătura,RegDef
disulfurică,RegDef
e,RegDef
una,RegDef
dintre,RegDef
cele,RegDef
mai,RegDef
importante,RegDef
structuri,RegDef
în,RegDef
chimia,RegDef
biologică.,RegDef
Legătura,quote
disulfurică,quote
e,quote
una,quote
dintre,quote
cele,quote
mai,quote
importante,quote
structuri,quote
în,quote
chimia,quote
biologică.,quote
LTR,abbr
"VI,",abbr
560,abbr
—,form
PL.:,form
"disulfurici,",form
-ce.,form
—,form
Disulfură,form
+,form
suf.,form
-ic.,form
?,form
"DISUNÂNT,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
v.,RegDef
disonant.,RegDef
DISUNANȚĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
s.,RegDef
f.,RegDef
DISUNANȚŢĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
disonanță.,RegDef
DISURIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Greutate,RegDef
în,RegDef
eliminarea,RegDef
urinei,RegDef
datorată,RegDef
unei,RegDef
stări,RegDef
patologice.,RegDef
De,quote
va,quote
fi,quote
mai,quote
"mare,",quote
[piatra],quote
opreşte,quote
slobozirea,quote
udului,quote
"...,",quote
de,quote
scot,quote
pătimaşii,quote
sudori,quote
de,quote
greutatea,quote
eşirii,quote
"...,",quote
care,quote
se,quote
numeşte,quote
disuria.,quote
"EPISCUPESCU,",abbr
"PRACTICA,",abbr
400/29,abbr
"GOLESCU,",abbr
C.,abbr
Adese,quote
copiii,quote
se,quote
cuprind,quote
de,quote
diarie,quote
...,quote
sau,quote
de,quote
încuiere,quote
şi,quote
disurie,quote
(ieşirea,quote
cu,quote
greu,quote
a,quote
udului).,quote
"CORNEA,",abbr
E.,abbr
"1,",abbr
44/5,abbr
Prin,quote
disurie,quote
înțelegem,quote
eliminarea,quote
dureroasă,quote
a,quote
urinei.,quote
"BELEA,",abbr
P.,abbr
A.,abbr
509,abbr
—,form
PL.:,form
disurii.,form
—,form
Din,form
fr.,form
dysurie.,form
DIŞĂLA,orth
vb.,gramGrp
I,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
disonanță.,RegDef
DIŞĂNȚA,orth
vb.,gramGrp
I,gramGrp
vb.,MorfDef
I,MorfDef
v.,RegDef
deşănţa,RegDef
"DIŞĂNŢAT,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
v.,RegDef
deşănţat,RegDef
"DIŞĂRAT,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
v.,RegDef
deşirat,RegDef
"DIŞĂRT,",orth
-Ă,orth
"adj.,",gramGrp
s.,gramGrp
n.,gramGrp
"adj.,",MorfDef
s.,MorfDef
n.,MorfDef
v.,RegDef
deşerti,RegDef
DIŞĂRTARE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
deşertare,RegDef
DIȘĂRTĂCIUNE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
deşertăciune,RegDef
DIȘCHEIĂ,orth
vb.,gramGrp
I,gramGrp
vb.,MorfDef
I,MorfDef
v.,RegDef
descheia,RegDef
DIȘCHIDE,orth
vb.,gramGrp
III,gramGrp
v.,gramGrp
deschide,gramGrp
vb.,MorfDef
v.,RegDef
deschide,RegDef
DIȘCREȚIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
discreţie,RegDef
"DIȘENȚAT,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
v.,RegDef
deşănţat,RegDef
DIŞERT,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
v.,RegDef
deşert,RegDef
DIȘERTĂ,orth
vb.,gramGrp
I,gramGrp
vb.,MorfDef
I,MorfDef
v.,RegDef
deşerta,RegDef
DIŞERTARE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
deşertare,RegDef
DIŞFACE,orth
vb.,gramGrp
III,gramGrp
vb.,MorfDef
III,MorfDef
v.,RegDef
desface,RegDef
DIŞFĂCA,orth
vb.,gramGrp
I,gramGrp
vb.,MorfDef
I,MorfDef
v.,RegDef
desfăca,RegDef
DIŞMAŞ,orth
s.,gramGrp
m.,gramGrp
s.,MorfDef
m.,MorfDef
v.,RegDef
dijmaş,RegDef
DÎŞMĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
dijmă,RegDef
DIŞMUI,orth
vb.,gramGrp
IV,gramGrp
vb.,MorfDef
IV,MorfDef
v.,RegDef
dijmui,RegDef
DIȘNIȚĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
deşniță,RegDef
DIŞPENZAȚIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
dispensaţie,RegDef
DIŞPOTOLUITOR,orth
s.,gramGrp
m.,gramGrp
s.,MorfDef
m.,MorfDef
v.,RegDef
disputuluitor,RegDef
DIŞPUTA,orth
vb.,gramGrp
I,gramGrp
vb.,MorfDef
I,MorfDef
v.,RegDef
disputa,RegDef
DIŞPUTARE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
disputare,RegDef
DIŞPUTĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
dispută,RegDef
DIŞPUTĂLUI,orth
vb.,gramGrp
IV,gramGrp
v.,gramGrp
disputului,gramGrp
vb.,MorfDef
IV,MorfDef
v.,RegDef
disputului,RegDef
DIŞPUTIRUI,orth
vb.,gramGrp
IV,gramGrp
vb.,MorfDef
IV,MorfDef
v.,RegDef
disputului,RegDef
DIŞPUTULUI,orth
vb.,gramGrp
IV,gramGrp
vb.,MorfDef
IV,MorfDef
v.,RegDef
disputului,RegDef
DIŞPUTULUIRE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
disputuluire,RegDef
DIȘPUTULUITOR,orth
s.,gramGrp
m.,gramGrp
s.,MorfDef
m.,MorfDef
v.,RegDef
disputuluitor,RegDef
"DIŞTEPT,",orth
-EAPTĂ,orth
adj.,gramGrp
adj.,MorfDef
v.,RegDef
deştept,RegDef
DIŞTEPTA,orth
vb.,gramGrp
I,gramGrp
vb.,MorfDef
I,MorfDef
v.,RegDef
deştepta,RegDef
DIŞTEPTARE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
deşteptare,RegDef
DIŞTERNE,orth
vb.,gramGrp
III,gramGrp
vb.,MorfDef
III,MorfDef
v.,RegDef
deşterne,RegDef
DIȘTRACȚIE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
v.,RegDef
distracţie,RegDef
"DIŞTRETUALIŞ,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
v.,RegDef
districtual,RegDef
DIŞTRICT,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
v.,RegDef
district,RegDef
DÎȘCĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Învechit),usg
Scândură,RegDef
netedă,RegDef
şi,RegDef
geluită.,RegDef
—,form
PL.:,form
?,form
—,form
Din,form
slavon.,form
UNKNOWN,form
DIȘCULITURĂ,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Regional),usg
Locul,RegDef
unde,RegDef
se,RegDef
îmbină,RegDef
bârnele,RegDef
la,RegDef
o,RegDef
casă,RegDef
.,RegDef
(Criştioru,usg
de,usg
Sus,usg
—,usg
Nucet),usg
—,form
PL.:,form
dişculituri.,form
—Cf.dişcă,form
DIŞLIGEA,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
(Regional),usg
Unealtă,RegDef
de,RegDef
plugărie,RegDef
nedefinită,RegDef
mai,RegDef
îndeaproape.,RegDef
(Dunăreşti,usg
—,usg
Feteşti),usg
—,form
PL.:,form
?,form
—,form
Et.,form
nec,form
ULTOIT,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
v.,RegDef
altoit,hi
"ULTOIT,-Ă",orth
adj.,gramGrp
adj.,MorfDef
v.,RegDef
altoit,hi
"ULTOITURĂ,-Ă",orth
adj.,gramGrp
adj.,MorfDef
v.,RegDef
altoitură,hi
ULTRA-,orth
UNKNOWN,gramGrp
UNKNOWN,MorfDef
Element,RegDef
de,RegDef
compunere,RegDef
care,RegDef
înseamnă,RegDef
„peste,RegDef
măsură,RegDef
"de”,",RegDef
"„foarte”,",RegDef
„dincolo,RegDef
de”,RegDef
și,RegDef
care,RegDef
servește,RegDef
la,RegDef
formarea,RegDef
unor,RegDef
adjective,RegDef
ca,RegDef
"ultrascurt,",RegDef
ultrarapid,RegDef
și,RegDef
a,RegDef
unor,RegDef
substantive,RegDef
ca,RegDef
"ultrasunet,",RegDef
ultracentrifugă.,RegDef
-,form
Din,form
lat.,form
ultra,hi
ultra-,hi
ULTRA,orth
s.,gramGrp
m.,gramGrp
invar,gramGrp
s.,MorfDef
m.,MorfDef
invar,MorfDef
"(Invechit,rar)",usg
Persoana,RegDef
care,RegDef
exagereaza,RegDef
in,RegDef
opiniile,RegDef
sale.,RegDef
-,form
Din,form
fr.,form
ultra.,hi
"ULTRAABUNDENT,-Ă",orth
adj.,gramGrp
adj.,MorfDef
Supraabundent.DSR.,RegDef
-,form
Pronuntat:,form
-tra-a.,hi
-,form
Pl.:,form
"abundenti,-te.",hi
-,form
Ultra-+abundent.,hi
"ULTRAACUSTIC,",orth
-Ă,orth
s.,gramGrp
"f.,",gramGrp
adj.,gramGrp
s.,MorfDef
"f.,",MorfDef
adj.,MorfDef
Parte,RegDef
a,RegDef
acusticii,RegDef
care,RegDef
se,RegDef
ocupă,RegDef
cu,RegDef
studierea,RegDef
ultrasunetelor.,RegDef
Referitor,RegDef
la,RegDef
ultraacustică,RegDef
"(1),",RegDef
de,RegDef
ultraacustică.,RegDef
-,form
Pronunțat:,form
-tra-a-,hi
-,form
Pl.:,form
"ultraacustici,",hi
-ce,hi
-,form
Din,form
fr.,form
ultraacoustique,hi
Ultraakustik,hi
"ULTRABAZIC,-Ă",orth
adj.,gramGrp
adj.,MorfDef
(Despre,usg
roci,usg
eruptive),usg
Care,RegDef
este,RegDef
relativ,RegDef
sărac,RegDef
în,RegDef
"silice,",RegDef
fiind,RegDef
alcătuit,RegDef
în,RegDef
special,RegDef
din,RegDef
olivină,RegDef
sau,RegDef
din,RegDef
piroxeni.,RegDef
-,form
Pl.:,form
"ultrabazici,",hi
-ce,hi
-,form
Din,form
fr.,form
ultrabasique,hi
"ULTRACENTRAL,-Ă",orth
adj.,gramGrp
adj.,MorfDef
Care,RegDef
este,RegDef
situat,RegDef
in,RegDef
centrul,RegDef
unei,RegDef
localitati.,RegDef
Caut,hi
apartament,hi
ultracentral.,hi
L.,abbr
ROM.,abbr
1987,abbr
-,form
Pl.:,form
"ultracentrali,-e",hi
-,form
Ultra,hi
+,hi
central.,hi
ULTRACENTRIFUGA,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Centrifugă,RegDef
cu,RegDef
turație,RegDef
foarte,RegDef
"mare,",RegDef
care,RegDef
serveste,RegDef
la,RegDef
separarea,RegDef
prin,RegDef
sedimentare,RegDef
a,RegDef
particulelor,RegDef
"coloidale,",RegDef
a,RegDef
unor,RegDef
virusuri,RegDef
etc.,RegDef
-,form
Pl.:,form
ultracentrifuge,hi
-,form
Ultra-,hi
+,hi
centrifuga.,hi
ultracentrifugeuse,hi
ULTRACONDENSOR,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
Condensor,RegDef
de,RegDef
lumină,RegDef
cu,RegDef
care,RegDef
sunt,RegDef
dotate,RegDef
ultramicroscoapele.,RegDef
-,form
Pl.:,form
ultracondensoare.,hi
-,form
Ultra-,hi
+,hi
condensor.,hi
"ULTRACONFIDENTIAL,-Ă.",orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
Strict,RegDef
confidențial;,RegDef
strict,RegDef
secret.,RegDef
In,hi
mod,hi
"ultraconfidențial,Léger",hi
mi-a,hi
comunicat,hi
că...,hi
se,hi
studiază,hi
între,hi
organele,hi
militare,hi
franceze,hi
și,hi
italiene,hi
toate,hi
ipotezele,hi
care,hi
interesează,hi
ambele,hi
părți.,hi
"TITULESCU,",abbr
D.,abbr
-,form
Pronuntat:-ti-al.,hi
-,form
Pl.:,form
"ultraconfidentiali,-e.",hi
-,form
Ultra-,hi
+,hi
confidential.,hi
"ULTRACONFORTABIL,-Ă.",orth
adj.,gramGrp
adj.,MorfDef
Foarte,RegDef
confortabil.,RegDef
Apartament,hi
ultraconfortabil.,hi
L.,abbr
ROM.,abbr
1987,abbr
-,form
Pl.:,form
"ultraconfortabili,-e.",hi
-,form
Ultra-,hi
+,hi
confortabil.,hi
"ULTRACONSERVATOR,",orth
-OARE,orth
"adj.,",gramGrp
s.m.,gramGrp
și,gramGrp
f.,gramGrp
"adj.,",MorfDef
s.m.,MorfDef
și,MorfDef
f.,MorfDef
(Persoană),usg
care,RegDef
are,RegDef
idei,RegDef
conservatoare,RegDef
exagerate.,RegDef
-,form
Pl.:,form
"ultraconservatori,",hi
-oare,hi
-,form
Ultra-,hi
+,hi
conservator,hi
ULTRADEMAGOG.,orth
s.,gramGrp
m.,gramGrp
s.,MorfDef
m.,MorfDef
Persoană,RegDef
care,RegDef
dă,RegDef
dovadă,RegDef
de,RegDef
o,RegDef
demagogie,RegDef
dusă,RegDef
la,RegDef
extrem.,RegDef
Clevetici,hi
ultrademagogul.,hi
"ALECSANDRI,",abbr
T.,abbr
Alecsandri...,hi
atacă,hi
pe,hi
„ultrademagogi”.,hi
"IBRĂILEANU,",abbr
SP.,abbr
CR.,abbr
-,form
Scris,form
si:,form
ultra,hi
-,hi
demagog.,hi
-,form
Pl.:,form
ultrademagogi.,hi
-,form
Ultra-,hi
+,hi
demagog.,hi
"ULTRADEMOCRAT,-Ă.",orth
adj.,gramGrp
adj.,MorfDef
Care,RegDef
afiseaza,RegDef
în,RegDef
mod,RegDef
exagerat,RegDef
democratismul;,RegDef
ultrademocratic.,RegDef
-,form
Pl.:,form
"ultrademocrați,-te.",hi
-,form
Ultra-,hi
+,hi
democrat.,hi
"ULTRADEMOCRATIC,-Ă.",orth
adj.,gramGrp
adj.,MorfDef
Care,RegDef
afișeaza,RegDef
în,RegDef
mod,RegDef
exagerat,RegDef
democratismul;,RegDef
ultrademocrat.,RegDef
Oricât,hi
s-ar,hi
vorbi,hi
de,hi
partidul,hi
ultra-democratic.,hi
"MAIORESCU,",abbr
D.,abbr
-,form
Scris,form
si:,form
ultra-democratic.,hi
-,form
Pl.:,form
"ultrademocratici,-ce.",hi
-,form
Ultra-,hi
+,hi
democratic.,hi
"ULTRADIFERENȚIAT,-Ă.",orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
Diferențiat,RegDef
la,RegDef
extrem.,RegDef
Natura,hi
"problematică,ultradiferențiată,",hi
fără,hi
axă,hi
și,hi
cu,hi
substanșa,hi
nervoasă,hi
pulverizată,hi
a,hi
decadentului.,hi
"BLAGA,Z.",abbr
128.,abbr
-,form
Pronuntat:,form
ți-at.,hi
-,form
Pl.:,form
"ultradiferențiați,-te.",hi
-,form
Ultra-+,hi
diferențiat.,hi
"ULTRAEFICIENT,-Ă.",orth
adj.,gramGrp
adj.,MorfDef
Foarte,RegDef
eficient.,RegDef
-,form
Pronuntat:,form
-tra-e-fi-ci-ent,hi
-,form
Pl.:,form
"ultraeficienți,-te.",hi
-,form
Ultra-+,hi
eficient.,hi
"ULTRAELABORAT,-Ă.",orth
adj.,gramGrp
adj.,MorfDef
Foarte,RegDef
elaborat.,RegDef
-,form
Pronunțat:,form
-tra-e-,hi
-,form
Pl.:,form
"ultraelaborați,-te.",hi
-,form
Ultra-+,hi
elaborat.,hi
"ULTRAETERAT,-Ă.",orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
Desprins,RegDef
cu,RegDef
totul,RegDef
de,RegDef
realitatea,RegDef
materială;,RegDef
eteric.,RegDef
Dumneata,hi
ești...,hi
un,hi
idealist,hi
"ultraeterat,",hi
care,hi
pretinzi,hi
că,hi
în,hi
literatură,hi
omenirea,hi
să,hi
pășească...,hi
pe,hi
iarbă,hi
smălțată,hi
cu,hi
flori.,hi
"CĂLINESCU,",abbr
C.,abbr
O.,abbr
-,form
Pronuntat:,form
-tra-e-,hi
-,form
Pl.:,form
"ultraeterați,-te.",hi
-,form
Ultra-+,hi
eterat.,hi
ULTRAFILTRARE,orth
s.,gramGrp
f.,gramGrp
s.,MorfDef
f.,MorfDef
Filtrare,RegDef
prin,RegDef
intermediul,RegDef
ultrafiltrului.,RegDef
Ultra-filtrarea,hi
se,hi
face,hi
sub,hi
presiune.,hi
-,form
Scris,form
și:,form
ultra-filtrare,hi
-,form
Pl.:,form
ultrafiltrări,hi
-,form
Ultra-,hi
+,hi
filtrare,hi
ultrafiltration,hi
ULTRAFILTRU,orth
s.,gramGrp
n.,gramGrp
s.,MorfDef
n.,MorfDef
Aparat,RegDef
de,RegDef
filtrare,RegDef
prevăzut,RegDef
cu,RegDef
o,RegDef
membrană,RegDef
care,RegDef
reține,RegDef
particulele,RegDef
coloidale,RegDef
și,RegDef
suspensiile,RegDef
foarte,RegDef
fine.,RegDef
De,hi
mare,hi
ajutor,hi
pentru,hi
studiul,hi
soluțiilor,hi
colidale,hi
au,hi
fost...,hi
ultra-filtrele.,hi
-,form
Scris,form
și:,form
ultra-filtru,hi
-,form
Pl.:,form
ultrafiltre,hi
-,form
Din,form
fr.,form
ultra-filtre,hi
Ultrafilter,hi
"ULTRAFIN,",orth
-Ă,orth
adj.,gramGrp
adj.,MorfDef
(Rar),usg
Extrem,RegDef
de,RegDef
fin.,RegDef
Era,hi
o,hi
ploaie,hi
De,hi
o,hi
calitate,hi
"rară,",hi
vă,hi
"spun,",hi
"Fină,",hi
"ultrafină,",hi
De,hi
o,hi
rară,hi
"transparență,...",hi
De,hi
un,hi
imens,hi
rafinament.,hi
-,form
Pl.:,form
"ultrafini,",hi
-e,hi
-,form
Ultra-,hi
+,hi
fin,hi
ULTRAGE,orth
vb.,gramGrp
III,gramGrp
vb.,MorfDef
III,MorfDef
v.,RegDef
ultragia.,RegDef
ULTRAGIA,orth
vb.,gramGrp
I,gramGrp
"rendition=""simple:spaced"">Tranz.",usg
vb.,MorfDef
I,MorfDef
A,RegDef
"jigni,",RegDef
a,RegDef
"insulta,",RegDef
a,RegDef
"ofensa,",RegDef
a,RegDef
leza.,RegDef
Colonia,hi
a,hi
fost,hi
ultragiată,hi
prin,hi
urecheala,hi
administrată,hi
unui,hi
membru,hi
al,hi
ei.,hi
"KLOPȘTOCK,",abbr
F.,abbr
(Glumeț),usg
Cu,hi
adevărat,hi
ultragiasem,hi
specia,hi
și,hi
rănisem,hi
sensibilitatea,hi
acestor,hi
drăguțe,hi
vietăți,hi
fragile.,hi
"BOTTA,",abbr
S.,abbr
(Complementul,usg
indică,usg
"sentimente,",usg
atitudini,usg
etc.),usg
Blasfemata,hi
lor,hi
desfătare,hi
ultrage...,hi
amorul.,hi
"PÂCLEANU,",abbr
I.,abbr
Îi,hi
ultragia,hi
suferința.,hi
G.,abbr
M.,abbr
"ZAMFIRESCU,",abbr
M.,abbr
D.,abbr
Tinerețea,hi
"mea,",hi
ultragiată,hi
"astfel,",hi
scrâșnea,hi
din,hi
toate,hi
încheieturile.,hi
"CIPRIAN,",abbr
S.,abbr
Poetul,hi
sensibilității,hi
ultragiate,hi
la,hi
maximum.,hi
ROMÂNIA,abbr
"LITERARĂ,",abbr
"1984,",abbr
nr.,abbr
2,abbr
(Complementul,usg
indică,usg
"principii,",usg
reguli),usg
A,RegDef
săvârși,RegDef
o,RegDef
"abatere,",RegDef
a,RegDef
contraveni.,RegDef
Parchetul,hi
din,hi
Iași,hi
nu,hi
așteptase,hi
ordinul,hi
șefului,hi
său,hi
ierarhic,hi
pentru,hi
a,hi
pune,hi
sub,hi
acuzare,hi
pe,hi
